"","Id","Sales"
"261",1718,8773.87904585027
"262",17982,6446.13429588622
"263",33390,436.658799059898
"264",27398,427.551387266321
"265",29110,6331.23509573887
"266",2574,8906.99306958478
"267",19694,6712.36234335525
"268",40238,6216.33589559151
"269",35958,8542.80299352569
"270",3430,410.614215709037
"271",28254,6198.12107200436
"272",9422,419.721627502614
"273",32534,6863.69119067691
"274",36814,8675.9170172602
"275",18838,6579.24831962074
"276",23118,8391.47414620403
"277",4286,6181.18390044708
"278",14558,8905.71541755491
"279",38526,8942.14506472922
"280",12846,8748.51462075995
"281",6854,6580.5259716506
"282",25686,8790.81621740756
"283",21406,418.443975472745
"284",23974,8524.58816993854
"285",7710,6713.63999538512
"286",37670,8809.03104099471
"287",31678,6730.5771669424
"288",5998,6447.41194791609
"289",5143,5899.96882206659
"290",22263,5685.14978303875
"291",4287,5766.85479833208
"292",26543,8509.60113902707
"293",10279,5775.96221012566
"294",24831,8243.37309155805
"295",27399,-76.3124899057118
"296",29111,5916.90599362388
"297",18839,6164.91921750574
"298",23975,8110.25906782354
"299",11135,7978.4226961189
"300",25687,8376.48711529256
"301",19695,6298.03324124025
"302",30823,6183.13404109289
"303",13703,8377.76476732243
"304",15415,-94.5273134928649
"305",33391,-67.2050781121353
"306",9423,5.39252538761754
"307",29967,6050.02001735838
"308",17983,6031.80519377123
"309",14559,8401.85154038288
"310",35959,8128.47389141069
"311",2575,8492.66396746978
"312",8567,6432.42491700462
"313",32535,6449.36208856191
"314",6855,6166.19686953561
"315",863,8226.43592000077
"316",3431,-3.714886405959
"317",39383,-58.0976663185587
"318",23119,7977.14504408903
"319",21407,-85.4199016992884
"320",20551,6431.14726497475
"321",40239,5712.47201841948
"322",16271,5676.04237124517
"323",7711,6299.31089327012
"324",37671,8394.70193887971
"325",12847,8244.65074358792
"326",28255,5694.25719483233
"327",31679,6316.2480648274
"328",5999,6033.0828458011
"329",36815,8261.5879151452
"330",35103,7995.35986767619
"331",17127,5898.69117003672
"332",1719,8359.54994373528
"333",11991,8111.53671985341
"334",34247,5703.3646066259
"335",7,8093.32189626625
"336",38527,8527.81596261422
"337",33392,324.867842562949
"338",26544,8901.67405970215
"339",15416,297.545607182219
"340",23120,8369.21796476412
"341",9424,397.465446062701
"342",10280,6168.03513080074
"343",3432,388.358034269125
"344",22264,6077.22270371384
"345",35960,8520.54681208577
"346",13704,8769.83768799751
"347",27400,315.760430769372
"348",24832,8635.44601223313
"349",28256,6086.33011550741
"350",25688,8768.56003596764
"351",4288,6158.92771900717
"352",2576,8884.73688814487
"353",7712,6691.3838139452
"354",6856,6558.26979021069
"355",30824,6575.20696176798
"356",5144,6292.04174274168
"357",11136,8370.49561679399
"358",39384,333.975254356525
"359",14560,8793.92446105796
"360",21408,306.653018975795
"361",35104,8387.43278835127
"362",40240,6104.54493909457
"363",31680,6708.32098550249
"364",864,8618.50884067585
"365",20552,6823.22018564984
"366",8568,6824.49783767971
"367",23976,8502.33198849862
"368",29968,6442.09293803346
"369",36816,8653.66083582029
"370",38528,8919.8888832893
"371",17128,6290.76409071181
"372",34248,6095.43752730099
"373",16272,6068.11529192026
"374",29112,6308.97891429896
"375",8,8485.39481694134
"376",32536,6841.43500923699
"377",12848,8636.723664263
"378",11992,8503.60964052849
"379",17984,6423.87811444631
"380",6000,6425.15576647618
"381",19696,6690.10616191533
"382",18840,6556.99213818082
"383",37672,8786.7748595548
"384",1720,8751.62286441036
"385",9425,220.202566070956
"386",23121,8191.95508477237
"387",7713,6603.65570901049
"388",22265,5899.95982372209
"389",23977,8325.06910850688
"390",13705,8682.10958306281
"391",24833,8458.18313224139
"392",5145,6204.31363780697
"393",35105,8210.16990835953
"394",3433,211.095154277379
"395",30825,6397.94408177623
"396",10281,5990.772250809
"397",34249,280.718986305715
"398",28257,-293.748182257285
"399",33393,147.604962571203
"400",11137,8282.76751185928
"401",15417,120.282727190473
"402",865,8441.2459606841
"403",35961,8343.28393209403
"404",25689,8591.2971559759
"405",27401,138.497550777626
"406",4289,5981.66483901542
"407",39385,156.712374364779
"408",38529,8742.62600329756
"409",20553,6645.95730565809
"410",36817,8476.39795582854
"411",2577,8797.00878321016
"412",29969,6264.83005804172
"413",32537,6664.17212924525
"414",37673,8609.51197956305
"415",19697,6512.84328192359
"416",14561,8706.19635612325
"417",21409,129.39013898405
"418",12849,8548.99555932829
"419",40241,5927.28205910282
"420",18841,6379.72925818908
"421",31681,6531.05810551074
"422",16273,5890.85241192851
"423",26545,8724.41117971041
"424",29113,6131.71603430721
"425",17985,6246.61523445457
"426",8569,6736.769732745
"427",11993,8415.88153559378
"428",1721,8574.35998441862
"429",6857,6470.54168527598
"430",6001,6337.42766154147
"431",17129,6113.50121072006
"432",9,8308.13193694959
"433",23122,8139.70712908535
"434",39386,193.999193734794
"435",35106,8247.45672772954
"436",13706,8629.86162737578
"437",24834,8405.93517655437
"438",36818,8513.68477519856
"439",8570,6684.52177705798
"440",3434,248.381973647393
"441",4290,6018.95165838543
"442",27402,175.784370147641
"443",26546,8672.16322402338
"444",19698,6460.59532623657
"445",5146,6152.06568211994
"446",40242,5964.56887847283
"447",2578,8744.76082752313
"448",29970,6212.5821023547
"449",33394,184.891781941217
"450",30826,6345.69612608921
"451",15418,157.569546560488
"452",25690,8539.04920028888
"453",28258,5946.35405488568
"454",38530,8779.91282266757
"455",9426,257.48938544097
"456",32538,6701.45894861526
"457",6002,6285.17970585445
"458",31682,6568.34492488076
"459",37674,8646.79879893307
"460",35962,8380.57075146404
"461",21410,166.676958354064
"462",34250,5955.46146667926
"463",22266,5937.2466430921
"464",17130,6061.25325503304
"465",29114,6079.46807862019
"466",866,8478.53278005412
"467",16274,5928.13923129853
"468",7714,6551.40775332347
"469",14562,8653.94840043623
"470",10282,6028.05907017901
"471",18842,6327.48130250205
"472",17986,6194.36727876754
"473",6858,6418.29372958896
"474",1722,8611.64680378863
"475",11138,8230.51955617226
"476",23978,8272.82115281985
"477",20554,6593.70934997107
"478",10,8345.41875631961
"479",11994,8363.63357990676
"480",12850,8496.74760364127
"481",3435,295.012964243772
"482",8571,6731.15276765436
"483",33395,231.522772537596
"484",32539,6748.08993921164
"485",5147,6198.69667271632
"486",30827,6481.86189174262
"487",2579,8791.39181811951
"488",25691,8675.21496594229
"489",19699,6596.76109188998
"490",7715,6598.03874391985
"491",22267,5983.87763368848
"492",35107,8294.08771832592
"493",16275,5974.77022189491
"494",867,8525.1637706505
"495",23123,8275.87289473876
"496",9427,304.120376037349
"497",28259,5992.98504548206
"498",10283,6074.69006077539
"499",29115,6215.63384427361
"500",4291,6065.58264898181
"501",21411,213.307948950443
"502",34251,6002.09245727564
"503",11139,8277.15054676863
"504",17131,6197.41902068645
"505",36819,8560.31576579493
"506",26547,8808.3289896768
"507",18843,6463.64706815547
"508",13707,8676.49261797216
"509",39387,240.630184331173
"510",37675,8693.42978952945
"511",11995,8410.26457050314
"512",6003,6331.81069645083
"513",14563,8700.57939103261
"514",23979,8408.98691847327
"515",40243,6011.19986906921
"516",20555,6729.87511562449
"517",35963,8427.20174206042
"518",29971,6348.74786800811
"519",15419,204.200537156866
"520",6859,6464.92472018534
"521",38531,8826.54381326395
"522",12851,8543.37859423765
"523",27403,222.41536074402
"524",17987,6330.53304442096
"525",24835,8542.10094220778
"526",11,8392.04974691599
"527",1723,8658.27779438501
"528",31683,6614.97591547713
"529",8572,7692.23017248034
"530",22268,6855.42026345743
"531",23124,9147.41552450771
"532",33396,1103.06540230654
"533",40244,6882.74249883816
"534",3436,1166.55559401272
"535",7716,7559.11614874583
"536",13708,9637.57002279814
"537",5148,7159.7740775423
"538",28260,6864.52767525101
"539",2580,9662.93444788846
"540",29972,7220.29049777706
"541",9428,1175.66300580629
"542",20556,7601.41774539343
"543",36820,9431.85839556388
"544",35964,9298.74437182937
"545",23980,9280.52954824222
"546",15420,1075.74316692581
"547",6860,7426.00212501132
"548",32540,7619.63256898059
"549",19700,7468.30372165893
"550",39388,1112.17281410012
"551",35108,9165.63034809486
"552",10284,6946.23269054433
"553",29116,7087.17647404255
"554",16276,6846.31285166385
"555",12,9263.59237668493
"556",21412,1084.85057871939
"557",4292,6937.12527875076
"558",11140,9238.22795159462
"559",17132,7068.9616504554
"560",12852,9504.45599906363
"561",26548,9679.87161944574
"562",868,9396.70640041944
"563",30828,7353.40452151157
"564",27404,1093.95799051296
"565",24836,9413.64357197673
"566",31684,7486.51854524608
"567",6004,7292.88810127681
"568",34252,6873.63508704458
"569",14564,9661.65679585859
"570",18844,7335.18969792442
"571",37676,9564.97241929839
"572",38532,9698.0864430329
"573",17988,7202.0756741899
"574",1724,9529.82042415395
"575",11996,9371.34197532912
"576",25692,9546.75759571124
"577",21413,261.715645637144
"578",24837,8500.97386383745
"579",3437,343.420660930473
"580",9429,352.528072724049
"581",23981,8367.85984010293
"582",35109,8342.49541501262
"583",39389,289.037881017874
"584",4293,6113.99034566851
"585",7717,6646.44644060655
"586",34253,6050.50015396234
"587",15421,252.608233843567
"588",22269,6032.28533037518
"589",28261,6041.39274216876
"590",26549,8767.20191130646
"591",13709,8724.90031465886
"592",36821,8608.72346248164
"593",23125,8234.74581636843
"594",16277,6023.17791858161
"595",29117,6174.50676590327
"596",40245,6059.60756575591
"597",14565,8748.98708771931
"598",35965,8475.60943874712
"599",11141,8325.55824345534
"600",17133,6156.29194231612
"601",8573,6779.56046434106
"602",32541,6796.49763589834
"603",5149,6247.10436940302
"604",30829,6440.73481337229
"605",20557,6688.74803725415
"606",37677,8741.83748621615
"607",10285,6123.09775746209
"608",11997,8458.67226718984
"609",25693,8634.08788757196
"610",12853,8591.78629092435
"611",29973,6307.62078963778
"612",2581,8839.79951480621
"613",19701,6555.63401351965
"614",27405,270.823057430721
"615",6861,6513.33241687204
"616",38533,8874.95150995065
"617",33397,279.930469224297
"618",13,8440.45744360269
"619",1725,8706.68549107171
"620",869,8573.5714673372
"621",31685,6663.38361216384
"622",17989,6289.40596605062
"623",6005,6380.21839313753
"624",18845,6422.51998978514
"625",5150,5903.06071320036
"626",3438,-90.1577703292232
"627",13710,8380.8566584562
"628",39390,-144.540550241823
"629",35110,7908.91698375292
"630",2582,8495.75585860355
"631",23982,8023.81618390027
"632",8574,6435.5168081384
"633",36822,8175.14503122194
"634",23126,7890.70216016577
"635",26550,8423.1582551038
"636",30830,6096.69115716963
"637",14566,8404.94343151665
"638",29974,5963.57713343512
"639",21414,-171.862785622553
"640",4294,5680.41191440882
"641",11142,7981.51458725268
"642",22270,5598.70689911549
"643",28262,-595.001106863888
"644",32542,6362.91920463864
"645",19702,6211.59035731699
"646",38534,8441.37307869095
"647",24838,8156.93020763479
"648",10286,5689.51932620239
"649",29118,5830.46310970061
"650",1726,8273.10705981201
"651",20558,6344.70438105149
"652",16278,5589.59948732191
"653",40246,5626.02913449622
"654",34254,5616.92172270264
"655",25694,8290.0442313693
"656",15422,-180.970197416129
"657",12854,8247.74263472169
"658",14,8006.87901234299
"659",18846,6078.47633358247
"660",870,8139.9930360775
"661",9430,-81.0503585356466
"662",33398,-153.647962035399
"663",6006,6036.17473693487
"664",37678,8308.25905495645
"665",11998,8114.62861098718
"666",6862,6169.28876066938
"667",35966,8042.03100748743
"668",7718,6302.40278440389
"669",17134,5812.24828611346
"670",27406,-162.755373828976
"671",31686,6229.80518090414
"672",17990,5945.36230984796
"673",3439,722.851874857025
"674",16279,6402.60913250816
"675",23127,8703.71180535202
"676",13711,9193.86630364245
"677",30831,6909.70080235588
"678",22271,6411.71654430174
"679",20559,7157.71402623774
"680",35111,8721.92662893917
"681",34255,6429.93136788889
"682",39391,668.469094944425
"683",23983,8836.82582908652
"684",28263,6420.82395609531
"685",15423,632.039447770119
"686",29975,6776.58677862136
"687",5151,6716.07035838661
"688",36823,8988.15467640819
"689",10287,6502.52897138864
"690",26551,9236.16790029005
"691",871,8953.00268126375
"692",11999,8927.63825617343
"693",1727,9086.11670499826
"694",4295,6493.42155959507
"695",35967,8855.04065267368
"696",2583,9219.23072873277
"697",8575,7248.52645332464
"698",11143,8794.52423243892
"699",18847,6891.48597876872
"700",19703,7024.60000250323
"701",38535,9254.3827238772
"702",24839,8969.93985282103
"703",29119,6643.47275488686
"704",27407,650.254271357272
"705",17991,6758.37195503421
"706",17135,6625.25793129971
"707",40247,6439.03877968247
"708",14567,9217.9530767029
"709",25695,9103.05387655554
"710",33399,659.361683150849
"711",15,8819.88865752924
"712",12855,9060.75227990794
"713",32543,7175.92884982489
"714",21415,641.146859563696
"715",6863,6982.29840585563
"716",9431,731.959286650601
"717",7719,7115.41242959014
"718",6007,6849.18438212112
"719",37679,9121.2687001427
"720",31687,7042.81482609039
"721",29976,5846.33504112799
"722",10288,5572.27723389527
"723",3440,-207.399862636349
"724",8576,6318.27471583127
"725",15424,-298.212289723255
"726",17136,5695.00619380633
"727",872,8022.75094377038
"728",5152,5785.81862089324
"729",35112,7791.6748914458
"730",28264,-712.243199171014
"731",32544,6245.67711233152
"732",17992,5828.12021754084
"733",20560,6227.46228874436
"734",23128,7773.46006785864
"735",29120,5713.22101739349
"736",21416,-289.104877929678
"737",2584,8378.51376629643
"738",22272,5481.46480680836
"739",11144,7864.27249494555
"740",6864,6052.04666836225
"741",26552,8305.91616279668
"742",36824,8057.90293891481
"743",24840,8039.68811532766
"744",27408,-279.997466136102
"745",33400,-270.890054342525
"746",39392,-261.782642548949
"747",40248,5508.78704218909
"748",4296,5563.16982210169
"749",31688,6112.56308859701
"750",35968,7924.7889151803
"751",23984,7906.57409159315
"752",12856,8130.50054241457
"753",9432,-198.292450842772
"754",16,7889.63692003586
"755",38536,8324.13098638383
"756",34256,5499.67963039551
"757",14568,8287.70133920952
"758",7720,6185.16069209677
"759",25696,8172.80213906217
"760",30832,5979.4490648625
"761",37680,8191.01696264932
"762",1728,8155.86496750489
"763",18848,5961.23424127535
"764",6008,5918.93264462774
"765",19704,6094.34826500986
"766",13712,8263.61456614908
"767",12000,7997.38651868005
"768",16280,5472.35739501478
"769",3441,270.294015218548
"770",15425,179.481588131643
"771",33401,206.803823512373
"772",10289,6049.97111175016
"773",22273,5959.15868466326
"774",28265,5968.26609645684
"775",23129,8251.15394571354
"776",9433,279.401427012125
"777",30833,6457.1429427174
"778",34257,5977.37350825041
"779",8577,6706.43381862913
"780",11145,8341.96637280045
"781",27409,197.696411718796
"782",19705,6572.04214286476
"783",35113,8269.3687693007
"784",24841,8517.38199318256
"785",36825,8535.59681676971
"786",39393,215.911235305949
"787",29121,6190.91489524838
"788",14569,8765.39521706442
"789",21417,188.588999925219
"790",2585,8766.67286909429
"791",4297,6040.86369995659
"792",35969,8402.4827930352
"793",26553,8783.61004065157
"794",23985,8384.26796944805
"795",32545,6723.37099018642
"796",5153,6173.9777236911
"797",29977,6324.02891898289
"798",38537,8801.82486423873
"799",7721,6573.31979489463
"800",13713,8741.30844400397
"801",37681,8668.71084050422
"802",16281,5950.05127286968
"803",20561,6705.15616659926
"804",40249,5986.48092004399
"805",17137,6172.70007166123
"806",31689,6590.25696645191
"807",6865,6440.20577116012
"808",12857,8608.19442026946
"809",25697,8650.49601691707
"810",17,8367.33079789076
"811",1729,8633.55884535978
"812",18849,6438.92811913025
"813",6009,6307.0917474256
"814",17993,6305.81409539574
"815",12001,8475.08039653495
"816",873,8500.44482162527
"817",22274,6541.83717049606
"818",33402,789.482309345171
"819",2586,9349.35135492709
"820",23130,8744.2976564893
"821",28266,6550.94458228964
"822",35114,8852.04725513349
"823",35970,8985.161278868
"824",8578,7289.11230446193
"825",9434,862.079912844924
"826",10290,6632.64959758296
"827",15426,762.160073964442
"828",24842,9010.52570395832
"829",29978,6817.17262975865
"830",7722,7155.99828072743
"831",39394,798.589721138748
"832",14570,9258.53892784018
"833",37682,9251.38932633702
"834",23986,8877.41168022381
"835",4298,6623.54218578939
"836",30834,6950.28665349316
"837",26554,9276.75375142734
"838",3442,852.972501051347
"839",12858,9101.33813104523
"840",13714,9234.45215477974
"841",29122,6684.05860602415
"842",27410,780.374897551595
"843",18850,6932.07182990601
"844",40250,6569.15940587679
"845",16282,6532.72975870248
"846",21418,771.267485758018
"847",34258,6560.05199408321
"848",18,8950.00928372356
"849",11146,8835.11008357621
"850",17138,6665.84378243699
"851",36826,9118.27530260251
"852",874,9083.12330745807
"853",38538,9384.50335007153
"854",25698,9143.63972769283
"855",31690,7172.93545228471
"856",5154,6756.6562095239
"857",20562,7198.29987737503
"858",32546,7306.04947601921
"859",6866,7022.88425699291
"860",17994,6798.9578061715
"861",19706,7065.18585364052
"862",12002,8968.22410731071
"863",1730,9216.23733119258
"864",6010,6889.7702332584
"865",4299,6329.42905940401
"866",24843,8716.41257757294
"867",29123,6389.94547963877
"868",34259,6265.93886769783
"869",3443,558.859374665969
"870",35115,8557.93412874812
"871",13715,8940.33902839436
"872",8579,6994.99917807655
"873",10291,6338.53647119759
"874",25699,8849.52660130745
"875",35971,8691.04815248262
"876",23131,8450.18453010393
"877",21419,477.15435937264
"878",36827,8824.16217621713
"879",30835,6656.17352710779
"880",15427,468.046947579064
"881",7723,6861.88515434205
"882",27411,486.261771166217
"883",875,8789.01018107269
"884",38539,9090.39022368615
"885",2587,9055.23822854171
"886",16283,6238.6166323171
"887",20563,6904.18675098965
"888",37683,8957.27619995164
"889",22275,6247.72404411068
"890",11147,8540.99695719083
"891",28267,6256.83145590426
"892",32547,7011.93634963384
"893",17139,6371.73065605162
"894",19707,6771.07272725514
"895",9435,567.966786459546
"896",33403,495.369182959793
"897",40251,6275.04627949141
"898",14571,8964.42580145481
"899",31691,6878.82232589933
"900",17995,6504.84467978612
"901",12003,8674.11098092534
"902",23987,8583.29855383843
"903",12859,8807.22500465985
"904",5155,6462.54308313852
"905",6011,6595.65710687302
"906",26555,8982.64062504196
"907",18851,6637.95870352063
"908",1731,8922.12420480721
"909",39395,504.47659475337
"910",29979,6523.05950337327
"911",19,8655.89615733818
"912",6867,6728.77113060754
"913",34260,5503.5101570244
"914",3444,-203.569336007468
"915",40252,5512.61756881797
"916",23132,7687.75581943049
"917",9436,-194.461924213892
"918",5156,5700.11437246508
"919",14572,8201.99709078137
"920",22276,5485.29533343724
"921",11148,7778.56824651739
"922",19708,6008.6440165817
"923",33404,-267.059527713645
"924",10292,5576.10776052415
"925",13716,8177.91031772092
"926",2588,8292.80951786827
"927",25700,8087.09789063402
"928",37684,8194.84748927821
"929",8580,6232.57046740311
"930",31692,6116.39361522589
"931",15428,-294.381763094374
"932",35116,7795.50541807468
"933",36828,8061.73346554369
"934",32548,6249.5076389604
"935",18852,5875.52999284719
"936",38540,8327.96151301271
"937",7724,6099.45644366861
"938",29980,5760.63079269984
"939",21420,-285.274351300798
"940",20564,6141.75804031621
"941",1732,8159.69549413377
"942",4300,5567.00034873057
"943",20,7893.46744666475
"944",35972,7928.61944180918
"945",28268,5494.40274523082
"946",17140,5609.30194537818
"947",24844,7953.9838668995
"948",16284,5476.18792164367
"949",27412,-276.166939507221
"950",17996,5742.41596911268
"951",26556,8220.21191436852
"952",6868,5966.3424199341
"953",12860,8044.79629398641
"954",30836,5893.74481643435
"955",876,8026.58147039926
"956",39396,-257.952115920068
"957",29124,5627.51676896533
"958",6012,5833.22839619959
"959",23988,7820.86984316499
"960",12004,7911.6822702519
"961",2589,9534.1815478226
"962",9437,1046.91010574044
"963",33405,974.312502240687
"964",14573,9443.3691207357
"965",5157,6941.48640241941
"966",3445,1037.80269394686
"967",35117,9036.87744802901
"968",23133,8929.12784938482
"969",4301,6808.3723786849
"970",8581,7473.94249735745
"971",34261,6744.88218697873
"972",21421,956.097678653534
"973",28269,6735.77477518515
"974",15429,946.990266859957
"975",30837,7135.11684638868
"976",20565,7383.13007027054
"977",7725,7340.82847362294
"978",39397,983.419914034264
"979",10293,6817.47979047848
"980",36829,9303.10549549803
"981",29125,6868.88879891966
"982",16285,6717.559951598
"983",877,9267.95350035359
"984",31693,7357.76564518023
"985",22277,6726.66736339158
"986",17141,6850.67397533251
"987",35973,9169.99147176351
"988",26557,9461.58394432285
"989",38541,9569.33354296704
"990",18853,7116.90202280153
"991",13717,9419.28234767525
"992",24845,9195.35589685384
"993",40253,6753.9895987723
"994",6013,7074.60042615392
"995",1733,9401.0675240881
"996",11149,9019.94027647173
"997",25701,9328.46992058835
"998",32549,7490.87966891473
"999",23989,9062.24187311932
"1000",17997,6983.78799906701
"1001",19709,7250.01604653604
"1002",29981,7002.00282265417
"1003",27413,965.20509044711
"1004",12005,9153.05430020623
"1005",6869,7207.71444988843
"1006",12861,9286.16832394074
"1007",21,9134.83947661908
